,parcelid,square_feet,bedrooms,bathrooms,yearbuilt,fips,lot_size,tax_value
26033,17082282,2080.0,3.0,2.0,1953.0,6111.0,8400.0,125216.0
26034,12593855,1077.0,2.0,1.0,1951.0,6037.0,5670.0,355498.0
26035,10905002,1560.0,2.0,2.0,1948.0,6037.0,7417.0,123549.0
26036,14684697,971.0,2.0,2.0,1995.0,6059.0,2063.0,350261.0
26037,12819463,1472.0,4.0,3.0,1954.0,6037.0,5517.0,305838.0
26038,11235809,1978.0,4.0,3.0,1990.0,6037.0,9785.0,169765.0
26039,14531044,1515.0,3.0,2.0,1960.0,6059.0,,3432778.0
26040,14459925,1751.0,3.0,2.0,2013.0,6059.0,4139.0,249248.0
26041,12117935,1865.0,3.0,2.0,1938.0,6037.0,7080.0,79479.0
26042,11261805,1029.0,3.0,1.0,1956.0,6037.0,17500.0,109037.0
26043,10829511,1263.0,2.0,2.0,1954.0,6037.0,6750.0,210012.0
26044,14719402,1361.0,2.0,2.0,2006.0,6059.0,,1007987.0
26045,14603899,1200.0,2.0,1.5,1979.0,6059.0,,174003.0
26046,12069637,2366.0,3.0,2.0,1928.0,6037.0,6136.0,1149000.0
26047,11678484,1107.0,2.0,2.0,1955.0,6037.0,1945.0,3536800.0
26048,10797748,1797.0,2.0,3.0,1981.0,6037.0,43566.0,371211.0
26049,11562683,1008.0,2.0,2.0,1985.0,6037.0,24767.0,341923.0
26050,14456844,1613.0,3.0,2.5,2003.0,6059.0,2484.0,558387.0
26051,14263644,1590.0,4.0,2.0,1964.0,6059.0,6500.0,63565.0
26052,14684256,1390.0,2.0,2.5,1990.0,6059.0,3239.0,271883.0
26053,11788678,1161.0,1.0,2.0,1980.0,6037.0,67265.0,414349.0
26054,14456885,1525.0,3.0,2.5,2003.0,6059.0,2070.0,535721.0
26055,14260873,1071.0,3.0,2.0,1960.0,6059.0,6320.0,433511.0
26056,11391121,1818.0,4.0,2.0,1932.0,6037.0,6081.0,378680.0
26057,17290836,2048.0,3.0,2.5,1980.0,6111.0,,274508.0
26058,14658234,1047.0,2.0,2.0,1967.0,6059.0,,190818.0
26059,12045605,1710.0,3.0,3.0,1979.0,6037.0,19312.0,425255.0
26060,13977825,3193.0,5.0,4.5,1999.0,6059.0,4845.0,1010173.0
26061,12702952,2939.0,6.0,3.0,1963.0,6037.0,161176.0,1148633.0
26062,14163262,2275.0,4.0,2.5,2002.0,6059.0,4657.0,649578.0
26063,12845873,1498.0,3.0,2.0,1952.0,6037.0,17426.0,260828.0
26064,11475141,1347.0,2.0,2.0,1970.0,6037.0,495261.0,468000.0
26065,14409302,4632.0,4.0,4.5,1986.0,6059.0,42000.0,1021743.0
26066,14088600,798.0,2.0,1.0,1944.0,6059.0,2565.0,85823.0
26067,17200739,2826.0,4.0,3.0,1986.0,6111.0,12185.0,702000.0
26068,17143867,1639.0,3.0,2.0,1995.0,6111.0,7437.0,573000.0
26069,12894861,2862.0,5.0,3.0,2012.0,6037.0,,477465.0
26070,10790310,1362.0,2.0,3.0,1980.0,6037.0,61665.0,315741.0
26071,11988627,1746.0,3.0,2.0,1926.0,6037.0,6548.0,842159.0
26072,11885622,1718.0,2.0,3.0,1980.0,6037.0,63503.0,276667.0
26073,13061218,2063.0,4.0,2.0,1979.0,6037.0,10683.0,207060.0
26074,10804506,1554.0,3.0,2.0,1970.0,6037.0,21807.0,300864.0
26075,17278477,1725.0,4.0,2.0,1961.0,6111.0,13644.0,71351.0
26076,11323489,2936.0,4.0,3.0,2001.0,6037.0,7115.0,231816.0
26077,13840735,916.0,2.0,1.0,1922.0,6059.0,6200.0,280778.0
26078,12276183,1831.0,4.0,2.0,1947.0,6037.0,6149.0,184924.0
26079,14026968,1680.0,3.0,2.0,1968.0,6059.0,6500.0,85688.0
26080,17206845,975.0,1.0,1.5,1984.0,6111.0,,310000.0
26081,11101886,1720.0,3.0,2.0,1960.0,6037.0,8908.0,411774.0
26082,11212240,1601.0,3.0,2.0,1997.0,6037.0,6579.0,190880.0
26083,14472857,1690.0,4.0,2.0,1965.0,6059.0,7475.0,645000.0
26084,14392787,1637.0,3.0,2.5,1994.0,6059.0,2925.0,280793.0
26085,14349422,2545.0,3.0,2.5,1997.0,6059.0,4975.0,496613.0
26086,11598402,714.0,2.0,1.0,1948.0,6037.0,2125.0,473000.0
26087,14140359,4815.0,5.0,4.5,2000.0,6059.0,23218.0,1243528.0
26088,10900349,1608.0,2.0,2.0,1948.0,6037.0,7830.0,747702.0
26089,14330696,1152.0,2.0,2.0,1963.0,6059.0,1778.0,349000.0
26090,12112644,1608.0,3.0,2.0,1921.0,6037.0,7500.0,1021035.0
26091,10765438,2394.0,4.0,3.0,2006.0,6037.0,6626.0,409982.0
26092,14419285,2399.0,3.0,3.0,1950.0,6059.0,6305.0,2925000.0
26093,14321931,5510.0,4.0,4.5,2004.0,6059.0,20168.0,3543833.0
26094,14181790,1772.0,3.0,2.0,1996.0,6059.0,4360.0,649000.0
26095,11102142,3315.0,4.0,4.0,1951.0,6037.0,22276.0,526663.0
26096,17125252,3122.0,4.0,2.5,1985.0,6111.0,27989.0,1122409.0
26097,14322169,4355.0,4.0,6.0,2002.0,6059.0,15725.0,2160349.0
26098,12521487,1728.0,3.0,3.0,1989.0,6037.0,2287.0,90798.0
26099,14019231,2050.0,4.0,2.5,1959.0,6059.0,9702.0,791895.0
26100,13849151,1380.0,4.0,2.0,1948.0,6059.0,5616.0,279703.0
26101,14455047,2566.0,4.0,3.0,2005.0,6059.0,4428.0,890000.0
26102,14621171,1057.0,2.0,2.0,1969.0,6059.0,,170862.0
26103,14484648,3312.0,4.0,4.0,1993.0,6059.0,8450.0,929000.0
26104,14614054,1276.0,2.0,2.5,1990.0,6059.0,1313.0,350142.0
26105,14394010,918.0,2.0,1.0,1982.0,6059.0,646.0,139697.0
26106,14128761,2363.0,4.0,3.0,1970.0,6059.0,5700.0,391016.0
26107,14723863,1547.0,3.0,2.0,2007.0,6059.0,,386365.0
26108,11181515,3360.0,4.0,3.0,1978.0,6037.0,8816.0,601959.0
26109,11069796,1399.0,3.0,3.0,2010.0,6037.0,,498919.0
26110,11503790,1059.0,3.0,3.0,1950.0,6037.0,4638.0,373752.0
26111,14128404,2970.0,5.0,3.0,1963.0,6059.0,9590.0,90737.0
26112,10723345,2622.0,5.0,3.0,1966.0,6037.0,18153.0,627667.0
26113,14705806,1079.0,2.0,2.0,1985.0,6059.0,,68795.0
26114,12891477,2142.0,3.0,3.0,1963.0,6037.0,7487.0,74920.0
26115,14393682,1979.0,3.0,2.5,2001.0,6059.0,4133.0,552857.0
26116,11418690,1809.0,3.0,2.0,1971.0,6037.0,5252.0,279132.0
26117,17261026,834.0,2.0,1.0,1976.0,6111.0,3049.0,233000.0
26118,11970140,952.0,2.0,1.0,1922.0,6037.0,3509.0,21902.0
26119,14384374,1781.0,3.0,2.5,1987.0,6059.0,4000.0,299125.0
26120,11537983,854.0,1.0,1.0,2003.0,6037.0,124612.0,540620.0
26121,11026349,1420.0,3.0,2.0,1956.0,6037.0,6023.0,200056.0
26122,12269580,694.0,2.0,1.0,1923.0,6037.0,9902.0,100713.0
26123,11201975,1014.0,3.0,1.0,1953.0,6037.0,6978.0,50863.0
26124,13909250,1328.0,4.0,1.5,1973.0,6059.0,1852.0,271952.0
26125,13980877,2062.0,4.0,2.0,1962.0,6059.0,8800.0,493368.0
26126,14203448,1457.0,3.0,2.0,1986.0,6059.0,7000.0,367859.0
26127,11321632,3270.0,5.0,3.0,2006.0,6037.0,6944.0,304586.0
26128,14387445,2858.0,4.0,2.5,1977.0,6059.0,5320.0,839000.0
26129,12287631,1112.0,3.0,1.0,1949.0,6037.0,4150.0,159066.0
26130,14052179,2494.0,4.0,2.5,1966.0,6059.0,6200.0,113621.0
26131,12706974,1802.0,3.0,2.0,1957.0,6037.0,10133.0,178119.0
26132,14705916,1217.0,2.0,2.5,1986.0,6059.0,,517777.0
26133,12572306,709.0,1.0,1.0,1947.0,6037.0,6000.0,68795.0
26134,14052592,2016.0,4.0,2.0,1968.0,6059.0,6060.0,117438.0
26135,11459004,1287.0,2.0,1.0,1947.0,6037.0,6377.0,858442.0
26136,12967585,1823.0,1.0,2.0,1950.0,6037.0,9199.0,700000.0
26137,14705752,873.0,2.0,1.0,1985.0,6059.0,,455621.0
26138,12558612,916.0,2.0,2.0,1990.0,6037.0,30024.0,283254.0
26139,11648697,2765.0,4.0,3.0,1964.0,6037.0,21776.0,2944225.0
26140,11655430,2892.0,3.0,2.0,1948.0,6037.0,10779.0,2100339.0
26141,14691868,,0.0,0.0,,6059.0,,273508.0
26142,14695146,2278.0,2.0,2.5,1994.0,6059.0,,528847.0
26143,11102062,2389.0,3.0,2.0,1959.0,6037.0,27296.0,314488.0
26144,14381058,1905.0,3.0,2.5,1978.0,6059.0,2375.0,251480.0
26145,11653795,3259.0,4.0,3.0,1936.0,6037.0,31033.0,472582.0
26146,14708417,,0.0,0.0,,6059.0,,105026.0
26147,11839736,2909.0,4.0,3.0,1959.0,6037.0,10611.0,140577.0
26148,11657458,2127.0,3.0,3.0,2004.0,6037.0,7087.0,1165000.0
26149,11440902,637.0,1.0,1.0,1973.0,6037.0,79733.0,171000.0
26150,10910194,1148.0,2.0,2.0,1928.0,6037.0,6253.0,761437.0
26151,14202592,3721.0,4.0,3.0,1990.0,6059.0,40500.0,894718.0
26152,14140317,1626.0,4.0,2.0,1972.0,6059.0,11000.0,709000.0
26153,12565154,1478.0,3.0,2.0,1941.0,6037.0,4544.0,280112.0
26154,12001596,793.0,1.0,1.0,1973.0,6037.0,120104.0,190370.0
26155,13946064,969.0,3.0,1.0,1956.0,6059.0,7215.0,501000.0
26156,11439903,1277.0,2.0,2.0,1983.0,6037.0,24691.0,186336.0
26157,14488019,1472.0,2.0,2.0,1976.0,6059.0,3774.0,436897.0
26158,11652443,3825.0,4.0,3.0,1979.0,6037.0,305650.0,634962.0
26159,12278449,1556.0,3.0,1.0,1944.0,6037.0,6685.0,281383.0
26160,17156001,1153.0,3.0,2.0,1972.0,6111.0,2613.0,160975.0
26161,12998009,1567.0,3.0,2.0,1950.0,6037.0,5371.0,64362.0
26162,12135495,1008.0,2.0,1.0,1952.0,6037.0,8012.0,436994.0
26163,11663662,3608.0,5.0,4.0,2003.0,6037.0,4830.0,2925384.0
26164,12707106,1662.0,3.0,2.0,1958.0,6037.0,12187.0,117249.0
26165,14404109,2466.0,3.0,2.0,1974.0,6059.0,7700.0,144852.0
26166,12285760,986.0,3.0,1.0,1947.0,6037.0,5827.0,249341.0
26167,10985885,855.0,2.0,1.0,1984.0,6037.0,3322.0,159903.0
26168,10913704,1294.0,2.0,1.0,1937.0,6037.0,8496.0,505403.0
26169,12127892,3232.0,4.0,3.0,1998.0,6037.0,25989.0,1139088.0
26170,11936023,832.0,2.0,1.0,1920.0,6037.0,6636.0,663000.0
26171,10803464,475.0,1.0,1.0,1971.0,6037.0,103146.0,176653.0
26172,14634202,946.0,3.0,1.5,1974.0,6059.0,,267932.0
26173,11270859,1304.0,3.0,2.0,1987.0,6037.0,6619.0,124824.0
26174,12134126,3423.0,4.0,5.0,1937.0,6037.0,32002.0,212823.0
26175,12569852,730.0,2.0,1.0,1965.0,6037.0,154490.0,95490.0
26176,11272452,1880.0,3.0,2.0,2002.0,6037.0,7092.0,156553.0
26177,14698584,1234.0,3.0,2.0,1969.0,6059.0,,376000.0
26178,12134226,2062.0,3.0,3.0,1976.0,6037.0,8059.0,953318.0
26179,14045209,2265.0,4.0,2.0,1965.0,6059.0,6100.0,99228.0
26180,11442370,2392.0,6.0,2.0,1949.0,6037.0,6602.0,444698.0
26181,12028346,1186.0,2.0,2.0,1982.0,6037.0,65551.0,479000.0
26182,12969536,1532.0,3.0,2.0,1954.0,6037.0,7547.0,69537.0
26183,12979851,1365.0,3.0,2.0,1961.0,6037.0,5530.0,288953.0
26184,12979295,1070.0,2.0,3.0,1988.0,6037.0,122101.0,289000.0
26185,12127097,1726.0,3.0,2.0,1953.0,6037.0,8132.0,684318.0
26186,12227161,864.0,2.0,1.0,1926.0,6037.0,4804.0,96504.0
26187,12554886,1064.0,0.0,0.0,1911.0,6037.0,1993.0,226328.0
26188,12279003,840.0,2.0,1.0,1923.0,6037.0,3758.0,93546.0
26189,14385492,1746.0,3.0,2.5,1994.0,6059.0,5225.0,667517.0
26190,11985409,1765.0,2.0,1.0,1935.0,6037.0,6199.0,1269062.0
26191,14203260,2216.0,3.0,3.0,1986.0,6059.0,9000.0,307808.0
26192,12547002,3070.0,2.0,3.0,1984.0,6037.0,42887.0,738268.0
26193,12966116,1379.0,2.0,2.0,1979.0,6037.0,47652.0,439000.0
26194,11644920,600.0,0.0,1.0,1963.0,6037.0,42193.0,431481.0
26195,11605350,856.0,1.0,1.0,1925.0,6037.0,6269.0,31018.0
26196,10909883,4234.0,5.0,6.0,2012.0,6037.0,6999.0,1863184.0
26197,11279350,997.0,3.0,1.0,1954.0,6037.0,7716.0,54513.0
26198,14110699,1995.0,4.0,2.0,1978.0,6059.0,6034.0,288846.0
26199,14665911,1924.0,2.0,2.0,1982.0,6059.0,,661706.0
26200,13100521,4425.0,5.0,5.0,1999.0,6037.0,7981.0,753423.0
26201,11891651,1648.0,3.0,2.0,1939.0,6037.0,8370.0,406129.0
26202,13099743,1965.0,4.0,2.0,1965.0,6037.0,7768.0,523974.0
26203,11922081,1752.0,2.0,2.0,1950.0,6037.0,7789.0,835000.0
26204,12642786,930.0,2.0,2.0,1974.0,6037.0,191373.0,361428.0
26205,17229232,1096.0,2.0,2.0,1985.0,6111.0,,310657.0
26206,14111200,1426.0,3.0,1.5,1968.0,6059.0,1850.0,221507.0
26207,14645273,1737.0,3.0,2.5,1990.0,6059.0,,398598.0
26208,12213780,1252.0,2.0,1.0,1925.0,6037.0,5007.0,188818.0
26209,10781986,1634.0,4.0,2.0,1954.0,6037.0,7380.0,246671.0
26210,12742796,1454.0,3.0,2.0,1950.0,6037.0,4950.0,410000.0
26211,13097358,2604.0,4.0,4.0,1972.0,6037.0,9908.0,523064.0
26212,11504942,2040.0,3.0,2.0,1976.0,6037.0,4329.0,1850000.0
26213,13913450,1157.0,4.0,2.0,1954.0,6059.0,6000.0,50244.0
26214,11922480,5097.0,5.0,5.0,2004.0,6037.0,17014.0,2178362.0
26215,12641663,1429.0,2.0,3.0,1980.0,6037.0,545916.0,439000.0
26216,11566671,1334.0,2.0,3.0,1989.0,6037.0,19559.0,624000.0
26217,17215270,1450.0,4.0,2.0,1971.0,6111.0,6901.0,260971.0
26218,10866815,2018.0,4.0,2.0,1956.0,6037.0,7984.0,915401.0
26219,11997421,1942.0,3.0,2.0,1925.0,6037.0,5836.0,720626.0
26220,10812392,2620.0,4.0,3.0,1973.0,6037.0,20200.0,495338.0
26221,11139502,3094.0,4.0,3.0,2007.0,6037.0,7842.0,796970.0
26222,12857406,3783.0,6.0,5.0,1966.0,6037.0,23705.0,752011.0
26223,14151405,1618.0,3.0,2.0,1961.0,6059.0,9000.0,70667.0
26224,14222733,1204.0,2.0,1.5,1981.0,6059.0,960.0,345185.0
26225,14663465,1204.0,2.0,2.0,2011.0,6059.0,,402929.0
26226,12440736,2335.0,4.0,3.0,1953.0,6037.0,6436.0,323141.0
26227,11546473,1600.0,3.0,2.0,1923.0,6037.0,4801.0,979893.0
26228,14085857,2224.0,4.0,3.0,2002.0,6059.0,6055.0,511627.0
26229,14085603,1834.0,4.0,2.0,1977.0,6059.0,6019.0,666000.0
26230,13844978,997.0,2.0,1.0,1940.0,6059.0,6000.0,169767.0
26231,10724897,1955.0,4.0,3.0,1961.0,6037.0,14862.0,88381.0
26232,12237195,810.0,2.0,1.0,1949.0,6037.0,5359.0,174567.0
26233,17123606,1646.0,2.0,2.0,1956.0,6111.0,8789.0,78633.0
26234,12444785,1289.0,3.0,3.0,1980.0,6037.0,48609.0,151892.0
26235,12445955,2094.0,3.0,2.0,1931.0,6037.0,8012.0,315151.0
26236,12348997,1185.0,3.0,2.0,1950.0,6037.0,5934.0,290208.0
26237,11966476,2300.0,3.0,2.0,1906.0,6037.0,4251.0,460000.0
26238,10954746,1468.0,4.0,3.0,1947.0,6037.0,6599.0,507725.0
26239,11504069,1922.0,3.0,2.0,1961.0,6037.0,4485.0,1425047.0
26240,12031752,1152.0,2.0,2.0,1961.0,6037.0,5752.0,620705.0
26241,11297362,1425.0,3.0,2.0,1970.0,6037.0,7373.0,114927.0
26242,12236983,1389.0,3.0,2.0,1946.0,6037.0,5424.0,68972.0
26243,11212404,2896.0,4.0,4.0,2006.0,6037.0,7166.0,239252.0
26244,14447565,1526.0,2.0,2.0,1978.0,6059.0,2848.0,162221.0
26245,17059995,1796.0,4.0,2.0,1963.0,6111.0,43560.0,552686.0
26246,11030271,1500.0,4.0,1.0,1950.0,6037.0,5934.0,69123.0
26247,11486510,1882.0,3.0,2.0,1943.0,6037.0,6604.0,106421.0
26248,10755563,4124.0,5.0,5.0,1995.0,6037.0,9913.0,1265153.0
26249,12451309,1373.0,2.0,2.0,1960.0,6037.0,3795.0,267288.0
26250,12858227,1823.0,4.0,3.0,1963.0,6037.0,13855.0,219602.0
26251,14080562,2364.0,4.0,3.5,2005.0,6059.0,3600.0,1303841.0
26252,11345812,2362.0,3.0,3.0,2000.0,6037.0,5075.0,571000.0
26253,11182427,1798.0,4.0,2.0,1986.0,6037.0,6999.0,193625.0
26254,11482909,1120.0,3.0,2.0,1955.0,6037.0,5002.0,741132.0
26255,13080150,1270.0,3.0,2.0,1964.0,6037.0,7884.0,174787.0
26256,10840154,1150.0,2.0,1.0,1940.0,6037.0,5996.0,481521.0
26257,14597348,1406.0,3.0,2.5,1985.0,6059.0,,297965.0
26258,14115963,1902.0,4.0,2.0,1965.0,6059.0,7848.0,560925.0
26259,14310661,1998.0,2.0,2.0,1974.0,6059.0,4836.0,787251.0
26260,12196856,1048.0,3.0,1.0,1999.0,6037.0,3847.0,189392.0
26261,12475365,1386.0,3.0,2.0,1957.0,6037.0,5607.0,403856.0
26262,12067360,1348.0,2.0,2.0,1971.0,6037.0,28049.0,120955.0
26263,14314019,2371.0,4.0,2.5,1969.0,6059.0,10575.0,170492.0
26264,11624606,3163.0,4.0,5.0,2006.0,6037.0,17857.0,1814000.0
26265,12797258,969.0,2.0,1.0,1952.0,6037.0,6685.0,389000.0
26266,14436618,3289.0,5.0,3.0,2001.0,6059.0,6683.0,720785.0
26267,17280927,2352.0,4.0,2.5,1960.0,6111.0,19800.0,710000.0
26268,13075052,2544.0,4.0,3.0,1982.0,6037.0,10532.0,841548.0
26269,11201982,1014.0,3.0,1.0,1953.0,6037.0,6682.0,113915.0
26270,11348231,2317.0,4.0,3.0,2004.0,6037.0,6069.0,605000.0
26271,14435478,2455.0,3.0,2.5,1973.0,6059.0,10650.0,186248.0
26272,11714960,1172.0,2.0,1.0,1938.0,6037.0,6018.0,51718.0
26273,12000546,1309.0,2.0,2.0,1965.0,6037.0,39909.0,533298.0
26274,14745426,3069.0,3.0,3.5,1986.0,6059.0,,935287.0
26275,14671656,2204.0,3.0,2.5,1995.0,6059.0,,532319.0
26276,13070562,3352.0,4.0,3.0,1994.0,6037.0,21246.0,946996.0
26277,11479549,1356.0,3.0,3.0,1989.0,6037.0,170226.0,486412.0
26278,11347306,2846.0,4.0,3.0,2002.0,6037.0,9262.0,550000.0
26279,12089978,780.0,2.0,1.0,1924.0,6037.0,2500.0,364079.0
26280,10870664,4867.0,5.0,5.0,1981.0,6037.0,23019.0,1257695.0
26281,11483483,1850.0,3.0,3.0,2010.0,6037.0,,612695.0
26282,14296598,3110.0,3.0,2.5,1973.0,6059.0,6750.0,1037265.0
26283,12255274,1388.0,3.0,2.0,1957.0,6037.0,5097.0,351023.0
26284,12096998,1370.0,2.0,2.0,2007.0,6037.0,23681.0,791460.0
26285,14193923,3144.0,4.0,3.0,1979.0,6059.0,9545.0,504462.0
26286,14667410,938.0,2.0,2.0,1990.0,6059.0,,246160.0
26287,12464635,2178.0,3.0,3.0,1979.0,6037.0,7255.0,449244.0
26288,11076430,2240.0,4.0,3.0,1977.0,6037.0,6086.0,256076.0
26289,13088199,1568.0,4.0,2.0,1978.0,6037.0,6969.0,340112.0
26290,11858529,1422.0,3.0,2.0,1960.0,6037.0,6882.0,71859.0
26291,12031145,1991.0,2.0,2.0,1978.0,6037.0,6678.0,511249.0
26292,12340473,1193.0,3.0,2.0,1978.0,6037.0,167010.0,106540.0
26293,11483638,1860.0,3.0,4.0,2010.0,6037.0,107208.0,607145.0
26294,14306511,1440.0,3.0,2.0,1977.0,6059.0,4508.0,195072.0
26295,13960793,1931.0,4.0,2.0,1961.0,6059.0,7740.0,274252.0
26296,14754465,685.0,1.0,1.0,1984.0,6059.0,,127059.0
26297,11344138,2346.0,5.0,3.0,1987.0,6037.0,13025.0,383057.0
26298,12686861,2128.0,3.0,2.0,1961.0,6037.0,10321.0,180553.0
26299,10949099,1101.0,2.0,1.0,1950.0,6037.0,5814.0,72428.0
26300,14165566,3920.0,4.0,3.5,2005.0,6059.0,9753.0,1431791.0
26301,14114684,1410.0,3.0,2.0,1956.0,6059.0,7200.0,408901.0
26302,14439385,2008.0,3.0,3.0,1987.0,6059.0,10150.0,760000.0
26303,14669335,1056.0,2.0,2.0,1976.0,6059.0,,120422.0
26304,10869985,3512.0,4.0,4.0,1957.0,6037.0,26097.0,1692000.0
26305,13916834,1454.0,3.0,1.5,1954.0,6059.0,6180.0,313200.0
26306,11056051,1609.0,4.0,2.0,1962.0,6037.0,8252.0,479446.0
26307,13001236,1365.0,4.0,2.0,1975.0,6037.0,11090.0,133353.0
26308,11135163,1644.0,3.0,3.0,1999.0,6037.0,8364.0,389051.0
26309,11628030,1275.0,2.0,2.0,1989.0,6037.0,13156.0,549800.0
26310,14601405,1061.0,2.0,2.0,1990.0,6059.0,,412000.0
26311,17069940,1374.0,3.0,2.0,1961.0,6111.0,8506.0,314829.0
26312,10854069,3827.0,4.0,3.0,1952.0,6037.0,19247.0,1687920.0
26313,13886382,2797.0,5.0,3.0,1957.0,6059.0,5700.0,387642.0
26314,11867589,1556.0,3.0,2.0,1929.0,6037.0,4700.0,599000.0
26315,11497140,3107.0,5.0,4.0,1987.0,6037.0,7499.0,1874778.0
26316,12076848,2364.0,3.0,3.0,1978.0,6037.0,10567.0,316987.0
26317,14020740,2253.0,4.0,2.5,1963.0,6059.0,6860.0,110474.0
26318,17212610,3800.0,5.0,3.0,,6111.0,48787.0,605142.0
26319,13901244,985.0,3.0,1.0,1947.0,6059.0,7425.0,216213.0
26320,11559923,1245.0,2.0,2.0,1947.0,6037.0,6314.0,849135.0
26321,10964872,1273.0,3.0,3.0,1983.0,6037.0,66760.0,233507.0
26322,12774671,1004.0,2.0,2.0,1982.0,6037.0,129838.0,139804.0
26323,12049758,6053.0,7.0,6.0,1925.0,6037.0,13140.0,949507.0
26324,10855181,1129.0,2.0,2.0,1965.0,6037.0,12205.0,358000.0
26325,12034008,2858.0,6.0,3.0,1925.0,6037.0,5748.0,761470.0
26326,11609691,1646.0,3.0,2.0,1928.0,6037.0,7136.0,88972.0
26327,11157376,3673.0,4.0,3.0,1979.0,6037.0,49141.0,832188.0
26328,12664400,4024.0,5.0,4.0,2002.0,6037.0,7144.0,1663334.0
26329,11609965,2612.0,3.0,4.0,1933.0,6037.0,9374.0,2350000.0
26330,12664146,2532.0,3.0,4.0,2000.0,6037.0,6668.0,591620.0
26331,10855796,1657.0,3.0,2.0,1949.0,6037.0,6113.0,495779.0
26332,14655062,1021.0,2.0,2.0,1974.0,6059.0,,293709.0
26333,14462121,1805.0,3.0,2.0,1976.0,6059.0,5555.0,631000.0
26334,11603467,2727.0,4.0,4.0,1954.0,6037.0,7674.0,188941.0
26335,14461483,5854.0,5.0,5.5,2001.0,6059.0,14136.0,1688115.0
26336,11784860,660.0,0.0,1.0,2006.0,6037.0,74818.0,353678.0
26337,12721712,1274.0,3.0,2.0,1953.0,6037.0,5648.0,56275.0
26338,17280166,1816.0,4.0,3.0,1960.0,6111.0,10006.0,350701.0
26339,17280166,1816.0,4.0,3.0,1960.0,6111.0,10006.0,350701.0
26340,10966018,1116.0,3.0,1.0,1946.0,6037.0,6156.0,348230.0
26341,12400823,1412.0,2.0,2.0,1962.0,6037.0,49019.0,63123.0
26342,17110240,1241.0,3.0,1.5,1973.0,6111.0,1527.0,331000.0
26343,12206096,1418.0,2.0,2.0,1932.0,6037.0,4080.0,150876.0
26344,12674116,1838.0,4.0,2.0,1961.0,6037.0,5997.0,679848.0
26345,14650632,1118.0,2.0,2.0,1973.0,6059.0,,182935.0
26346,12168597,2704.0,5.0,2.0,1918.0,6037.0,25088.0,756860.0
26347,11179687,2094.0,4.0,2.0,1969.0,6037.0,8879.0,380758.0
26348,12388958,1007.0,3.0,1.0,1950.0,6037.0,5674.0,135030.0
26349,11186174,1883.0,3.0,2.0,2002.0,6037.0,7486.0,297995.0
26350,11553619,1161.0,3.0,1.0,1947.0,6037.0,6175.0,88592.0
26351,12762234,1080.0,3.0,2.0,1957.0,6037.0,5933.0,438371.0
26352,11155903,1068.0,2.0,2.0,1991.0,6037.0,132985.0,246426.0
26353,13876686,1738.0,3.0,1.0,1952.0,6059.0,7189.0,367286.0
26354,12869409,1026.0,2.0,1.0,1948.0,6037.0,8976.0,327118.0
26355,17111652,1816.0,3.0,2.5,2010.0,6111.0,,341290.0
26356,13890487,3123.0,4.0,3.5,2013.0,6059.0,6536.0,1578549.0
26357,14606165,1850.0,3.0,2.5,2004.0,6059.0,,953374.0
26358,11174006,1740.0,3.0,2.0,1956.0,6037.0,23002.0,51518.0
26359,11277216,1882.0,3.0,2.0,1955.0,6037.0,7970.0,155552.0
26360,17098157,1348.0,3.0,2.0,1963.0,6111.0,6786.0,61092.0
26361,11782623,1140.0,2.0,2.0,2006.0,6037.0,71332.0,562812.0
26362,11208609,1040.0,3.0,1.0,1956.0,6037.0,6778.0,146600.0
26363,14605466,865.0,1.0,1.5,1994.0,6059.0,,309624.0
26364,13889477,1199.0,3.0,1.0,1947.0,6059.0,3049.0,1520399.0
26365,11300670,1274.0,3.0,2.0,1989.0,6037.0,6343.0,86948.0
26366,11277107,1241.0,3.0,2.0,1957.0,6037.0,6488.0,126182.0
26367,10856078,1207.0,3.0,2.0,1952.0,6037.0,4925.0,153153.0
26368,14655437,1473.0,2.0,2.5,1988.0,6059.0,,352584.0
26369,11494686,2208.0,4.0,4.0,2002.0,6037.0,2391.0,1062777.0
26370,12430582,1578.0,3.0,2.0,1952.0,6037.0,5457.0,540000.0
26371,17116397,1226.0,3.0,2.5,1979.0,6111.0,1306.0,322000.0
26372,11751625,1971.0,3.0,3.0,1924.0,6037.0,7572.0,1150745.0
26373,11751473,1673.0,3.0,1.0,1924.0,6037.0,7502.0,73894.0
26374,17230762,1402.0,3.0,2.0,2004.0,6111.0,,354376.0
26375,11298261,2637.0,3.0,3.0,1986.0,6037.0,8558.0,238583.0
26376,14271173,1320.0,3.0,2.0,1965.0,6059.0,1400.0,370302.0
26377,11614738,968.0,2.0,2.0,1978.0,6037.0,13226.0,373143.0
26378,11298046,2163.0,4.0,3.0,1988.0,6037.0,8564.0,188091.0
26379,11970837,1754.0,4.0,2.0,1963.0,6037.0,5787.0,1035000.0
26380,13854063,3308.0,5.0,4.0,2010.0,6059.0,4346.0,771498.0
26381,11210482,1310.0,3.0,2.0,1986.0,6037.0,6561.0,174942.0
26382,17230449,2098.0,4.0,2.0,1972.0,6111.0,6595.0,326530.0
26383,11320791,2443.0,4.0,3.0,1994.0,6037.0,10015.0,251463.0
26384,14184281,1765.0,3.0,2.5,1988.0,6059.0,6240.0,415305.0
26385,12436661,1702.0,4.0,2.0,1963.0,6037.0,5547.0,420063.0
